rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,temperature,humidity,pressure,wind_speed,elevation_m,slope_deg,drainage_proximity_m,soil_saturation_pct,historical_flood_events,predicted_rainfall_6h_mm,rainfall_category,flood_probability,water_depth_m,flood_risk_level
0.7,1.3,2.8,4.2,7.4,26.8,66.2,1005.8,41.4,18.2,0.3,529.2,35.9,4,55.4,MODERATE,0.2,0.0,LOW
27.6,57.8,100.8,180.2,246.8,34.6,65.3,1006.7,35.9,10.3,4.1,68.4,88.4,5,72.0,MODERATE,0.98,1.86,CRITICAL
2.7,7.1,13.3,19.7,26.9,35.1,67.8,999.7,46.9,5.4,7.1,96.2,39.9,5,80.8,MODERATE,0.59,1.3,CRITICAL
0.5,1.4,2.7,5.1,7.4,34.2,60.9,1002.3,31.9,21.1,9.8,66.4,35.7,7,72.2,MODERATE,0.26,0.0,LOW
0.0,0.1,0.1,0.2,0.2,30.6,61.0,1010.2,39.6,5.9,0.8,17.5,36.3,6,52.3,MODERATE,0.42,0.63,HIGH
1.8,4.1,8.1,14.9,20.2,29.2,61.3,1015.2,20.0,11.7,4.5,427.1,41.9,5,13.7,LOW,0.15,0.0,LOW
6.0,12.2,23.9,46.9,76.9,27.9,62.7,1003.8,28.7,33.5,0.7,135.0,56.7,3,43.7,MODERATE,0.47,0.25,MODERATE
3.3,8.8,13.6,26.8,37.7,26.0,71.6,1001.2,46.1,4.5,1.8,76.5,42.5,7,64.5,MODERATE,0.65,1.42,CRITICAL
15.4,32.0,58.2,100.7,164.5,30.4,78.0,1005.0,50.1,4.5,4.9,161.5,85.6,7,92.6,HIGH,0.98,2.24,CRITICAL
7.5,15.4,30.3,51.4,89.0,35.4,69.6,1010.1,30.7,6.6,1.8,277.7,67.1,7,61.7,MODERATE,0.82,1.73,CRITICAL
5.4,13.1,22.4,35.9,58.4,28.7,86.5,992.7,42.0,16.4,1.6,281.0,44.6,5,118.8,HIGH,0.8,1.36,CRITICAL
18.5,38.7,66.6,121.8,165.6,28.8,86.0,985.5,49.7,7.2,0.7,188.9,81.4,6,133.4,HIGH,0.98,2.1,CRITICAL
26.8,71.0,112.7,194.1,308.0,33.5,78.1,1000.3,37.2,14.6,0.5,274.6,87.7,4,93.5,HIGH,0.98,1.86,CRITICAL
1.0,1.8,3.3,6.4,9.6,28.3,73.2,994.6,56.2,8.5,0.7,226.8,42.3,5,85.0,MODERATE,0.56,1.06,HIGH
2.8,5.4,11.8,18.2,26.8,35.2,68.7,1000.7,33.1,14.7,7.6,672.3,42.3,4,49.4,MODERATE,0.18,0.0,LOW
3.0,6.9,11.7,18.5,27.0,35.5,55.8,1003.7,42.7,7.9,0.3,26.4,42.7,7,59.7,MODERATE,0.59,1.15,HIGH
6.4,14.6,27.2,43.3,76.4,29.8,77.5,1001.1,34.1,72.4,4.4,784.6,58.5,0,70.9,MODERATE,0.09,0.0,LOW
3.1,6.2,12.5,23.6,39.4,30.9,66.4,1017.3,28.0,14.2,5.4,121.2,44.3,5,49.6,MODERATE,0.42,0.4,MODERATE
1.9,4.4,6.6,9.7,13.2,32.8,63.5,1007.8,44.8,26.5,3.2,501.2,47.0,2,60.0,MODERATE,0.19,0.0,LOW
6.3,14.0,29.8,49.8,76.6,30.2,65.2,1007.6,29.2,23.7,4.9,212.3,58.6,4,76.8,MODERATE,0.66,0.96,HIGH
4.4,11.6,20.6,34.1,49.7,28.5,60.5,1010.3,25.6,14.1,4.0,147.5,53.3,4,47.3,MODERATE,0.51,0.87,HIGH
9.1,17.3,36.5,52.7,94.3,32.6,78.1,995.3,50.3,6.9,2.4,378.1,59.8,4,99.6,HIGH,0.89,1.62,CRITICAL
0.6,1.5,2.4,3.9,6.9,34.9,67.1,1013.8,24.4,14.9,2.0,571.6,36.3,6,36.7,LOW,0.14,0.0,LOW
3.5,8.5,13.6,23.3,34.0,31.0,60.3,1004.4,37.3,22.6,10.2,242.1,48.4,3,49.9,MODERATE,0.24,0.0,LOW
2.3,4.6,8.0,11.5,17.0,28.3,66.0,1010.7,29.4,13.1,12.8,253.8,43.2,4,42.6,MODERATE,0.19,0.0,LOW
6.6,12.7,22.2,37.8,60.5,26.4,74.4,995.9,38.0,3.5,4.0,38.1,45.4,6,96.7,HIGH,0.85,1.64,CRITICAL
29.3,68.4,143.1,282.7,435.3,29.1,79.6,991.8,55.8,2.3,1.1,994.2,90.6,5,105.6,HIGH,0.98,1.99,CRITICAL
3.1,6.6,9.9,19.7,27.7,30.4,65.3,1012.0,22.0,9.2,2.4,728.1,45.0,8,42.1,MODERATE,0.24,0.0,LOW
0.1,0.2,0.3,0.6,0.9,30.3,65.0,1008.2,45.7,4.9,2.7,207.8,34.6,7,32.3,LOW,0.25,0.0,LOW
5.4,11.4,18.1,30.9,45.4,32.2,74.1,997.3,37.5,44.6,5.3,565.2,49.4,2,85.9,MODERATE,0.22,0.0,LOW
15.8,38.2,79.3,124.7,202.8,31.5,73.3,997.6,45.5,5.5,4.2,157.8,89.6,4,86.4,MODERATE,0.98,2.03,CRITICAL
6.6,15.5,31.6,63.2,94.3,35.4,65.8,1014.6,20.3,11.0,2.8,513.1,49.7,4,46.0,MODERATE,0.6,0.96,HIGH
7.7,15.1,28.0,43.8,72.3,26.8,78.7,994.9,40.8,24.4,4.3,291.3,48.3,5,83.5,MODERATE,0.61,0.73,HIGH
0.6,1.4,2.4,4.0,6.5,31.7,58.5,1019.0,16.1,32.4,0.4,249.7,41.7,2,15.9,LOW,0.09,0.0,LOW
5.2,13.2,25.7,36.0,55.9,31.5,68.3,997.3,46.2,13.7,5.5,37.1,49.2,4,86.4,MODERATE,0.73,1.2,CRITICAL
3.8,7.5,12.0,19.4,32.0,32.5,62.3,1010.4,28.3,5.6,1.1,1293.5,44.7,5,44.7,MODERATE,0.17,0.0,LOW
75.0,195.9,319.9,461.5,706.4,34.1,75.2,1002.2,47.4,7.7,4.0,705.3,90.0,5,160.3,EXTREME,0.98,1.94,CRITICAL
5.2,12.4,24.0,44.2,60.1,32.4,64.6,1010.1,25.1,11.8,0.7,614.2,47.4,6,40.9,MODERATE,0.4,0.64,HIGH
10.7,28.4,62.3,108.3,150.6,34.7,75.5,1000.4,41.5,10.2,0.7,153.2,74.1,5,78.0,MODERATE,0.96,1.98,CRITICAL
6.0,12.1,25.7,44.9,63.9,31.8,78.5,1003.6,40.0,9.7,0.4,144.9,54.2,4,90.9,HIGH,0.84,1.58,CRITICAL
3.3,9.0,17.2,27.1,36.1,33.4,73.4,1005.3,28.3,4.5,8.7,338.5,47.1,7,59.1,MODERATE,0.45,0.95,HIGH
16.5,39.9,74.9,141.5,234.3,28.7,75.8,996.5,40.2,46.0,3.5,726.5,99.0,1,90.3,HIGH,0.95,1.25,CRITICAL
2.8,6.7,14.7,20.6,30.6,31.6,61.0,1011.3,26.2,2.5,1.9,1051.5,41.0,5,44.0,MODERATE,0.22,0.0,LOW
31.6,73.0,137.5,220.1,296.4,32.4,59.2,1000.6,35.4,12.4,5.7,134.0,98.4,4,79.8,MODERATE,0.98,1.96,CRITICAL
4.5,8.6,15.4,27.7,47.4,34.4,69.2,1003.1,32.5,72.7,3.7,370.3,43.7,3,60.5,MODERATE,0.06,0.0,LOW
0.7,1.8,3.8,7.3,12.0,31.4,73.6,996.5,45.3,21.4,3.7,504.1,40.8,3,72.9,MODERATE,0.24,0.0,LOW
16.9,40.8,68.0,104.7,159.8,27.5,87.8,983.2,51.6,9.9,2.6,112.5,79.8,6,150.0,EXTREME,0.98,1.99,CRITICAL
0.3,0.7,1.1,1.8,2.6,33.9,69.0,1003.4,38.9,4.8,0.3,213.9,35.1,5,60.9,MODERATE,0.42,0.79,HIGH
0.3,0.5,1.0,1.7,2.3,27.5,53.4,1022.0,31.9,61.8,1.3,93.9,35.6,0,6.4,LOW,0.05,0.0,LOW
1.3,2.4,3.8,7.4,11.3,28.0,54.3,1011.7,27.2,2.3,0.7,471.1,35.0,5,27.4,LOW,0.23,0.0,LOW
8.1,19.3,34.1,48.7,84.9,32.4,64.0,1004.8,35.1,22.6,4.1,772.5,62.9,3,64.8,MODERATE,0.48,0.59,MODERATE
5.5,13.1,23.5,38.8,54.2,30.4,72.7,1002.8,30.2,40.2,1.3,813.0,45.7,1,86.7,MODERATE,0.25,0.0,LOW
0.2,0.6,1.0,1.6,2.5,32.2,77.0,1005.2,43.2,2.5,2.4,436.4,37.3,5,66.7,MODERATE,0.37,0.72,HIGH
4.9,10.5,23.1,32.6,58.0,31.5,64.3,1009.7,25.3,25.2,1.8,177.0,54.7,2,36.3,LOW,0.39,0.35,MODERATE
5.6,13.1,21.6,32.2,52.1,30.7,78.1,995.0,45.3,120.0,0.8,426.1,56.2,0,115.4,HIGH,0.05,0.0,LOW
11.2,25.8,45.5,90.3,137.3,29.9,65.8,1014.5,48.6,20.4,11.4,773.9,77.6,3,53.8,MODERATE,0.64,1.03,HIGH
2.7,5.3,8.4,12.8,21.2,32.9,59.6,1011.1,28.4,11.6,9.8,388.6,43.7,4,37.3,LOW,0.19,0.0,LOW
6.2,13.2,25.4,49.7,85.1,34.0,65.5,1011.1,31.5,39.3,0.6,217.4,55.2,1,49.0,MODERATE,0.44,0.33,MODERATE
1.2,2.3,4.7,7.1,11.4,34.2,61.9,1008.7,28.3,16.5,6.4,973.8,34.2,4,28.8,LOW,0.06,0.0,LOW
10.8,28.2,51.9,101.7,176.5,35.7,72.7,1005.2,27.7,26.9,2.6,700.2,77.8,2,69.1,MODERATE,0.87,1.47,CRITICAL
6.3,15.7,26.2,47.1,73.3,32.1,64.7,1010.7,34.3,18.0,5.5,828.5,49.0,3,58.9,MODERATE,0.35,0.38,MODERATE
12.5,33.7,65.2,95.7,164.1,32.1,66.0,1010.0,22.5,2.7,0.9,902.3,80.1,7,69.6,MODERATE,0.93,2.2,CRITICAL
0.2,0.5,1.0,1.7,3.1,26.5,67.0,1002.0,40.1,6.3,0.8,205.2,32.2,5,59.0,MODERATE,0.38,0.85,HIGH
5.4,14.1,22.9,36.4,56.4,28.7,75.9,1000.1,32.6,3.5,8.0,761.1,56.5,6,80.2,MODERATE,0.56,1.24,CRITICAL
9.5,22.7,40.5,66.0,105.8,30.3,78.3,1005.9,42.4,4.0,8.3,336.0,61.2,5,91.3,HIGH,0.88,1.96,CRITICAL
0.1,0.3,0.5,0.9,1.4,35.1,53.0,1018.2,15.3,2.3,2.5,29.8,35.9,7,14.7,LOW,0.25,0.0,LOW
5.4,11.2,24.4,40.4,68.3,27.7,75.2,994.5,43.9,11.8,7.4,398.9,52.5,4,97.9,HIGH,0.72,1.52,CRITICAL
32.4,80.6,168.9,303.7,519.7,31.0,79.6,992.5,47.4,5.5,4.2,256.7,83.0,4,127.4,HIGH,0.98,1.95,CRITICAL
4.0,10.6,21.3,39.6,52.0,30.9,71.3,1006.4,30.8,36.8,1.0,137.3,54.7,1,52.9,MODERATE,0.36,0.1,MODERATE
26.0,54.4,115.3,184.3,307.1,30.3,65.4,1005.4,30.3,27.0,1.7,1352.4,93.5,2,60.7,MODERATE,0.97,1.52,CRITICAL
0.2,0.4,0.9,1.8,3.0,31.5,53.2,1006.5,30.9,17.3,0.8,36.5,39.9,3,51.8,MODERATE,0.32,0.44,MODERATE
9.3,22.7,48.5,95.2,157.1,30.0,73.7,1007.1,28.3,14.1,5.5,1123.3,81.2,4,33.4,LOW,0.66,1.34,CRITICAL
7.1,19.0,29.3,41.7,69.1,29.4,73.8,1003.1,33.9,7.3,15.1,80.9,50.2,6,64.9,MODERATE,0.61,1.24,CRITICAL
0.6,1.6,2.8,4.0,5.3,28.1,49.7,1017.7,18.0,13.6,3.1,194.8,32.8,4,2.0,LOW,0.11,0.0,LOW
38.9,82.7,167.3,276.9,421.2,28.2,76.3,991.4,48.0,20.5,4.0,220.2,92.3,3,134.6,HIGH,0.98,1.74,CRITICAL
1.5,3.3,6.3,11.1,19.0,28.5,82.0,998.0,36.8,29.4,5.1,514.0,47.9,3,101.5,HIGH,0.33,0.15,MODERATE
19.1,42.1,68.3,106.9,189.0,29.3,76.5,1004.1,64.1,3.5,1.2,107.3,88.9,5,82.2,MODERATE,0.98,2.05,CRITICAL
14.7,38.0,66.0,102.7,145.2,29.8,84.3,991.0,47.2,24.2,1.7,1639.9,79.8,4,147.7,HIGH,0.87,1.59,CRITICAL
2.1,5.4,9.3,16.8,26.8,32.1,68.8,1003.5,30.6,26.4,2.2,540.3,39.7,4,78.0,MODERATE,0.28,0.0,MODERATE
4.6,10.9,18.3,32.2,54.8,33.2,57.7,1019.1,18.1,16.7,3.5,608.0,55.6,5,24.2,LOW,0.25,0.0,LOW
3.7,7.9,13.7,20.6,34.5,33.2,67.7,1005.2,43.3,6.3,7.0,57.8,42.4,5,80.2,MODERATE,0.64,1.29,CRITICAL
12.0,31.9,59.3,114.5,184.3,32.4,72.6,1007.0,25.6,15.9,1.3,260.8,86.9,4,59.4,MODERATE,0.96,2.08,CRITICAL
4.8,11.6,24.4,44.1,57.8,28.5,72.7,994.3,47.4,14.6,2.5,1121.4,49.1,7,84.9,MODERATE,0.39,0.59,MODERATE
15.1,40.3,81.3,131.6,218.7,28.8,68.7,999.8,39.1,13.6,5.2,134.6,94.4,5,88.0,MODERATE,0.98,2.03,CRITICAL
8.9,21.1,44.1,79.7,134.5,31.0,76.1,1001.8,32.1,13.1,0.6,74.7,76.5,4,69.3,MODERATE,0.94,1.75,CRITICAL
1.2,3.0,6.4,9.3,15.5,31.7,70.4,1002.3,43.8,4.1,2.8,267.5,31.9,5,52.8,MODERATE,0.37,0.78,HIGH
4.5,11.4,20.4,34.3,57.8,35.7,66.7,1015.9,19.9,5.6,0.8,1027.7,57.5,6,25.9,LOW,0.28,0.0,MODERATE
1.0,2.1,3.7,5.5,8.3,34.3,61.4,1009.7,25.3,3.8,3.0,268.5,49.2,6,38.3,LOW,0.34,0.62,HIGH
5.3,14.2,21.9,31.3,56.2,28.0,75.8,995.6,51.1,7.0,5.4,212.2,48.7,4,96.8,HIGH,0.78,1.66,CRITICAL
1.0,1.9,4.0,6.5,10.9,30.7,62.2,1007.1,33.4,7.5,1.2,414.2,37.4,5,44.3,MODERATE,0.28,0.0,MODERATE
0.1,0.3,0.5,0.7,1.1,32.9,65.2,1009.2,41.3,7.1,6.9,1064.9,41.5,4,29.8,LOW,0.07,0.0,LOW
0.5,1.3,2.7,4.8,8.5,34.7,53.4,1014.7,25.4,6.3,1.7,34.1,37.7,5,29.6,LOW,0.32,0.65,HIGH
1.3,2.8,5.0,9.0,15.9,34.9,55.4,1018.4,24.4,25.9,1.0,78.3,39.3,2,35.1,LOW,0.21,0.0,LOW
5.6,13.5,29.3,43.6,74.5,29.3,68.2,996.4,50.7,32.7,2.5,69.1,65.0,3,73.9,MODERATE,0.66,0.77,HIGH
6.8,16.1,28.9,40.8,64.6,26.6,77.5,998.1,34.9,9.1,7.6,48.9,46.0,6,104.2,HIGH,0.82,1.44,CRITICAL
3.2,8.0,16.5,31.0,48.5,26.7,80.6,994.3,50.3,8.6,0.5,151.7,44.4,5,106.1,HIGH,0.82,1.51,CRITICAL
6.9,17.8,30.3,42.4,62.1,31.1,61.5,1003.0,37.0,35.4,1.7,114.0,54.2,2,48.5,MODERATE,0.39,0.17,MODERATE
8.1,19.3,32.9,52.9,75.4,32.1,72.0,1009.0,23.9,19.6,4.0,317.3,47.6,4,50.4,MODERATE,0.49,0.66,HIGH
2.7,6.9,13.3,22.6,35.2,29.1,74.3,1013.4,24.5,8.3,1.8,165.6,42.8,4,45.0,MODERATE,0.47,0.96,HIGH
15.1,32.4,71.3,134.8,214.1,30.7,69.3,1004.4,28.7,24.5,0.6,212.4,88.1,5,67.1,MODERATE,0.97,1.55,CRITICAL
7.4,15.4,28.8,54.7,77.9,31.9,67.5,1002.3,40.8,9.6,1.7,1096.1,61.2,5,39.5,LOW,0.37,0.61,HIGH
11.1,25.0,53.8,98.7,173.8,28.0,81.6,1006.3,32.4,17.9,6.3,79.3,86.3,4,67.8,MODERATE,0.96,1.76,CRITICAL
2.6,6.4,13.2,20.4,32.2,32.5,67.6,997.9,59.2,90.4,12.4,201.9,35.4,1,72.0,MODERATE,0.05,0.0,LOW
0.0,0.0,0.0,0.0,0.0,32.1,55.1,1022.0,11.6,8.5,0.4,127.9,31.5,4,31.3,LOW,0.25,0.0,LOW
23.5,57.5,103.7,160.6,243.7,32.0,80.3,991.3,48.8,50.0,3.2,317.7,86.5,1,120.0,HIGH,0.98,1.05,CRITICAL
12.9,28.6,50.7,77.5,103.0,29.6,74.0,1006.6,27.7,9.0,0.7,521.6,62.2,6,59.0,MODERATE,0.78,1.59,CRITICAL
0.2,0.4,0.7,1.2,2.0,30.4,56.8,1022.0,17.6,16.0,4.3,660.3,30.1,6,7.0,LOW,0.05,0.0,LOW
3.0,5.7,12.5,22.5,32.9,29.5,66.0,1005.1,37.6,13.1,0.3,290.2,46.3,5,63.2,MODERATE,0.5,0.76,HIGH
7.1,17.2,37.3,53.4,86.6,30.2,65.1,1003.4,39.3,29.5,0.4,748.6,55.3,3,60.0,MODERATE,0.42,0.37,MODERATE
8.0,19.3,39.1,56.1,90.0,29.3,69.2,1002.0,44.0,3.1,5.6,599.2,62.7,5,66.3,MODERATE,0.74,1.6,CRITICAL
12.7,33.6,57.4,107.4,171.0,29.9,64.7,1003.5,44.3,19.8,0.6,79.9,82.0,4,64.7,MODERATE,0.96,1.78,CRITICAL
0.4,1.0,1.7,3.3,5.2,33.1,59.5,1016.7,16.1,27.7,1.6,122.0,31.6,2,29.5,LOW,0.12,0.0,LOW
7.2,18.3,40.1,70.7,98.4,27.7,80.7,986.2,50.0,13.5,11.4,438.3,69.0,5,96.5,HIGH,0.8,1.63,CRITICAL
0.1,0.3,0.4,0.6,0.9,32.3,50.7,1018.0,23.4,4.0,15.1,1413.7,42.3,7,2.0,LOW,0.05,0.0,LOW
6.0,14.6,30.6,58.3,91.1,24.8,84.4,992.9,45.3,7.1,0.9,194.3,61.5,4,91.6,HIGH,0.91,1.92,CRITICAL
0.1,0.2,0.4,0.7,1.3,31.4,67.8,1002.7,31.4,22.5,3.2,114.2,34.2,4,46.9,MODERATE,0.19,0.0,LOW
15.9,41.2,73.8,129.0,195.6,30.0,65.1,1001.4,37.6,42.6,3.2,787.7,83.5,1,66.1,MODERATE,0.81,0.93,CRITICAL
3.7,9.2,19.2,30.5,42.8,35.4,63.7,1010.0,26.5,11.9,2.4,99.6,52.1,5,56.1,MODERATE,0.58,0.91,HIGH
22.0,49.2,77.0,116.9,157.1,26.5,79.7,991.4,45.2,16.8,9.4,469.2,82.3,5,125.0,HIGH,0.96,1.63,CRITICAL
0.2,0.6,1.0,1.7,2.8,26.7,56.7,1008.9,36.6,6.7,5.2,28.2,31.7,4,43.4,MODERATE,0.3,0.0,MODERATE
0.3,0.8,1.7,2.7,4.1,34.5,56.7,1022.0,14.2,11.6,5.4,22.3,32.7,5,13.8,LOW,0.16,0.0,LOW
3.0,8.0,15.8,25.4,34.6,30.0,72.5,993.4,39.5,9.4,1.4,243.3,46.8,5,77.8,MODERATE,0.62,1.16,HIGH
3.8,10.1,20.6,35.2,57.6,28.4,75.8,1006.6,26.2,21.2,2.3,421.1,45.0,6,38.5,LOW,0.32,0.43,MODERATE
15.0,32.4,65.8,98.8,138.7,26.1,75.6,999.4,48.7,77.2,2.6,73.4,70.0,0,91.9,HIGH,0.59,0.1,HIGH
2.5,5.7,8.8,16.5,25.6,35.0,63.6,1008.6,49.6,32.2,1.5,563.5,36.8,2,56.9,MODERATE,0.15,0.0,LOW
1.4,2.8,4.5,6.8,9.8,34.2,64.7,1005.2,36.5,5.8,0.6,67.4,32.7,5,47.2,MODERATE,0.4,0.81,HIGH
0.6,1.2,2.2,3.8,6.7,23.7,72.3,999.5,36.6,17.5,0.8,304.9,33.2,5,59.1,MODERATE,0.26,0.0,LOW
0.5,1.3,2.2,4.2,5.9,30.1,68.3,1009.1,45.5,3.2,1.0,155.1,41.1,6,39.0,LOW,0.37,0.76,HIGH
2.1,4.5,8.1,13.7,20.8,36.9,56.2,1020.3,20.4,7.1,1.1,545.2,31.9,4,18.8,LOW,0.17,0.0,LOW
4.2,10.1,20.7,33.5,59.6,29.3,68.7,1003.4,43.9,5.4,1.3,634.5,53.6,4,68.2,MODERATE,0.62,1.27,CRITICAL
6.1,14.9,22.5,38.0,55.4,30.3,63.9,1011.1,32.7,9.4,1.3,41.0,51.5,5,61.9,MODERATE,0.71,1.42,CRITICAL
11.6,29.2,57.3,109.5,177.6,28.5,74.2,994.0,42.4,22.4,2.4,96.3,88.7,3,85.3,MODERATE,0.97,1.68,CRITICAL
1.4,2.8,4.2,8.3,12.1,26.8,73.3,996.9,40.9,14.5,2.8,863.0,39.6,6,75.9,MODERATE,0.22,0.0,LOW
0.5,1.2,1.8,3.2,4.4,27.0,54.9,1009.0,24.9,50.6,1.6,219.1,34.3,1,35.1,LOW,0.05,0.0,LOW
4.6,10.5,18.7,35.2,56.8,35.0,63.4,1017.6,17.2,6.3,8.6,261.1,46.5,4,23.1,LOW,0.36,0.69,HIGH
7.7,16.9,35.3,49.7,87.3,26.5,67.6,1008.0,36.3,10.2,3.1,84.9,64.0,8,68.3,MODERATE,0.84,1.57,CRITICAL
3.3,9.0,14.4,27.7,42.3,30.9,66.8,1002.3,48.1,9.2,5.7,2020.4,49.1,5,82.7,MODERATE,0.12,0.0,LOW
0.7,1.8,3.3,6.6,10.6,32.9,78.0,1005.0,37.7,6.8,9.3,989.5,35.4,4,55.7,MODERATE,0.12,0.0,LOW
0.1,0.3,0.6,1.0,1.6,25.6,77.4,994.4,43.3,91.8,0.9,15.8,40.0,0,82.1,MODERATE,0.05,0.0,LOW
1.4,3.6,6.0,11.1,16.8,29.1,59.3,1010.1,22.9,10.8,2.3,319.1,37.4,5,53.5,MODERATE,0.33,0.52,MODERATE
0.0,0.1,0.2,0.3,0.5,34.7,66.8,1012.5,20.2,52.8,2.3,797.0,35.1,1,43.0,MODERATE,0.05,0.0,LOW
2.2,5.6,12.0,18.9,27.0,31.5,73.6,1001.2,35.1,10.9,1.8,229.0,39.4,4,73.0,MODERATE,0.52,0.98,HIGH
4.7,9.7,18.0,34.4,51.2,28.6,73.7,1001.0,36.5,6.1,0.3,233.2,51.7,4,77.9,MODERATE,0.75,1.55,CRITICAL
0.7,1.8,3.0,5.2,7.9,34.0,64.6,1007.3,32.6,4.3,6.2,196.3,32.2,6,58.0,MODERATE,0.34,0.81,HIGH
0.9,2.1,4.1,7.2,12.5,33.2,73.7,1001.3,31.2,36.8,0.7,26.1,36.9,3,73.8,MODERATE,0.27,0.0,LOW
15.4,30.5,58.4,104.8,154.5,31.3,67.7,1004.4,64.6,2.6,19.2,608.6,74.2,7,80.2,MODERATE,0.87,1.86,CRITICAL
1.2,2.6,4.0,7.6,12.3,30.7,57.8,1022.0,13.6,62.0,5.5,246.9,39.7,4,12.9,LOW,0.05,0.0,LOW
15.9,35.3,55.2,101.4,142.7,29.4,60.7,1002.9,44.6,11.7,3.3,302.8,76.2,4,85.1,MODERATE,0.94,1.99,CRITICAL
3.2,7.9,12.8,19.5,27.8,31.0,68.8,1002.0,36.6,7.1,0.9,127.2,37.1,5,63.5,MODERATE,0.55,1.14,HIGH
11.6,22.7,36.3,61.0,99.0,29.5,81.5,999.5,34.1,19.3,2.8,597.5,64.3,5,88.1,MODERATE,0.76,1.39,CRITICAL
0.9,2.2,3.7,7.3,12.3,33.9,59.7,1011.3,33.7,4.6,1.4,614.9,31.0,7,57.3,MODERATE,0.28,0.0,MODERATE
6.6,16.2,29.5,51.0,78.2,26.6,66.7,1003.5,38.9,3.3,1.3,320.9,67.5,5,69.6,MODERATE,0.84,1.79,CRITICAL
1.2,2.8,4.9,9.7,14.2,26.2,70.7,999.5,39.0,33.7,6.5,908.0,36.3,4,70.9,MODERATE,0.08,0.0,LOW
0.0,0.0,0.0,0.0,0.1,32.7,53.5,1016.2,21.7,12.0,2.0,61.8,40.3,4,27.4,LOW,0.23,0.0,LOW
2.4,4.9,9.5,17.1,23.4,31.1,47.9,1017.1,15.8,15.1,2.4,602.0,42.4,3,15.5,LOW,0.13,0.0,LOW
6.8,16.1,34.0,54.7,90.8,28.4,71.4,999.9,41.1,5.5,6.8,325.8,61.2,7,68.2,MODERATE,0.79,1.63,CRITICAL
32.6,86.4,161.5,255.6,420.5,24.1,81.8,989.1,63.0,3.1,0.6,114.8,84.2,6,139.9,HIGH,0.98,2.2,CRITICAL
1.5,3.7,5.7,10.3,16.9,31.9,61.4,1013.6,19.4,10.3,3.5,68.9,43.9,6,23.2,LOW,0.28,0.0,MODERATE
3.5,8.3,15.1,25.0,44.2,29.8,72.4,999.2,35.8,14.7,3.3,151.1,47.4,4,96.9,HIGH,0.71,1.18,HIGH
2.3,5.8,11.9,22.4,37.3,33.2,63.4,1011.7,39.1,28.1,2.2,752.3,47.6,4,47.5,MODERATE,0.16,0.0,LOW
16.6,36.0,58.8,109.2,158.4,28.6,87.0,988.3,47.2,14.5,6.5,603.8,78.1,4,110.0,HIGH,0.95,1.8,CRITICAL
3.3,8.2,12.8,20.4,30.1,31.4,61.5,1012.6,28.1,29.5,10.3,408.7,43.9,2,34.2,LOW,0.1,0.0,LOW
25.6,67.5,116.8,212.7,318.1,32.2,73.8,994.7,44.0,4.2,2.5,51.0,85.6,6,116.3,HIGH,0.98,2.2,CRITICAL
0.1,0.2,0.4,0.7,0.9,28.2,62.2,1011.2,28.3,3.2,2.4,1192.0,34.5,8,26.0,LOW,0.07,0.0,LOW
9.0,23.3,40.0,63.7,111.9,32.0,71.3,1005.1,31.6,5.1,2.7,153.5,63.7,4,100.4,HIGH,0.95,1.93,CRITICAL
4.4,9.1,14.5,23.8,31.9,25.4,82.0,996.9,38.5,28.6,4.8,369.9,40.2,3,72.1,MODERATE,0.27,0.0,LOW
1.5,3.4,5.6,10.9,18.0,28.1,68.1,1001.5,31.3,27.6,4.2,632.5,40.6,4,74.7,MODERATE,0.19,0.0,LOW
3.5,9.0,17.8,28.7,47.8,28.4,64.4,1010.8,32.3,4.7,1.2,69.2,50.0,5,40.4,MODERATE,0.61,1.17,HIGH
4.8,12.2,21.7,34.1,58.7,32.8,69.5,1005.9,37.4,2.6,0.5,416.3,52.4,7,52.8,MODERATE,0.64,1.27,CRITICAL
0.6,1.6,3.1,5.1,8.0,31.2,59.6,1010.0,31.2,22.8,10.7,27.5,36.7,4,46.5,MODERATE,0.16,0.0,LOW
0.2,0.6,1.1,1.7,2.8,32.9,55.3,1021.8,18.5,36.8,1.4,55.8,37.8,1,5.9,LOW,0.06,0.0,LOW
5.3,12.0,22.6,39.0,56.6,26.1,71.8,991.7,43.2,27.3,3.9,503.0,51.8,4,109.7,HIGH,0.6,0.7,HIGH
0.5,1.1,1.9,2.9,4.8,31.8,48.7,1018.7,13.5,6.1,6.5,79.0,36.8,4,2.0,LOW,0.15,0.0,LOW
2.6,5.8,10.8,20.4,30.0,28.9,69.7,1005.9,39.7,17.8,1.5,237.7,44.1,4,67.8,MODERATE,0.45,0.44,MODERATE
1.5,3.2,4.9,7.4,13.0,30.6,72.7,997.4,40.6,27.5,3.8,123.5,44.5,3,74.7,MODERATE,0.32,0.1,MODERATE
0.0,0.1,0.2,0.3,0.5,26.7,78.5,993.7,41.9,7.3,0.7,222.8,29.1,5,92.9,HIGH,0.52,0.99,HIGH
25.8,64.5,122.5,180.8,263.5,33.8,69.7,1003.4,29.9,15.5,12.6,45.5,88.4,4,89.1,MODERATE,0.98,1.96,CRITICAL
9.2,21.2,34.5,68.6,106.3,27.6,57.4,1012.8,19.9,8.8,0.5,549.3,65.9,5,15.6,LOW,0.61,1.14,HIGH
